季,比賽日期,效力球隊,對手,攻擊,攻擊%,攔網,攔網%,發球,發球%,接發球,接發球%,防守,防守%,舉球,舉球%,得分,player_id,球員姓名,球員背號,球隊,賽事類型,攻擊_成功,攻擊_總數,攔網_成功,攔網_總數,發球_成功,發球_總數,接發球_成功,接發球_總數,防守_成功,防守_總數,舉球_成功,舉球_總數
企20,2024-10-19 13:00:00,臺北鯨華,高雄台電,1 - 1,100.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,1,0,0,0,0,0,0,0,0,0,0
企20,2024-10-19 13:00:00,高雄台電女排,臺北鯨華,11 - 29,37.93,2 - 12,16.67,0 - 9,0.0,2 - 2,100.0,12 - 25,48.0,0 - 0,0.0,13,45,黃瀞萱,20,高雄台電,例行賽,11,29,2,12,0,9,2,2,12,25,0,0
企20,2024-10-26 18:00:00,臺北鯨華,義力營造,6 - 21,28.57,2 - 6,33.33,0 - 8,0.0,1 - 1,100.0,0 - 3,0.0,0 - 0,0.0,8,109,池長璇,20,臺北鯨華,例行賽,6,21,2,6,0,8,1,1,0,3,0,0
企20,2024-10-27 17:00:00,臺北鯨華,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企20,2024-11-02 14:00:00,臺北鯨華,高雄台電,0 - 5,0.0,0 - 0,0.0,0 - 5,0.0,0 - 2,0.0,2 - 2,100.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,5,0,0,0,5,0,2,2,2,0,0
企20,2024-11-02 14:00:00,高雄台電女排,臺北鯨華,9 - 37,24.32,3 - 12,25.0,0 - 13,0.0,2 - 2,100.0,3 - 13,23.08,0 - 0,0.0,12,45,黃瀞萱,20,高雄台電,例行賽,9,37,3,12,0,13,2,2,3,13,0,0
企20,2024-11-03 13:00:00,臺北鯨華,高雄台電,5 - 8,62.5,0 - 3,0.0,0 - 1,0.0,0 - 0,0.0,1 - 4,25.0,0 - 0,0.0,5,109,池長璇,20,臺北鯨華,例行賽,5,8,0,3,0,1,0,0,1,4,0,0
企20,2024-11-03 13:00:00,高雄台電女排,臺北鯨華,17 - 50,34.0,5 - 11,45.45,0 - 23,0.0,0 - 0,0.0,13 - 20,65.0,0 - 0,0.0,22,45,黃瀞萱,20,高雄台電,例行賽,17,50,5,11,0,23,0,0,13,20,0,0
企20,2024-11-16 14:00:00,臺北鯨華,義力營造,6 - 20,30.0,0 - 1,0.0,0 - 7,0.0,0 - 10,0.0,0 - 7,0.0,0 - 1,0.0,6,109,池長璇,20,臺北鯨華,例行賽,6,20,0,1,0,7,0,10,0,7,0,1
企20,2024-11-17 13:00:00,臺北鯨華,義力營造,1 - 5,20.0,0 - 0,0.0,0 - 0,0.0,1 - 3,33.33,0 - 0,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,5,0,0,0,0,1,3,0,0,0,0
企20,2024-11-23 16:00:00,高雄台電女排,新北中纖,16 - 28,57.14,0 - 1,0.0,2 - 13,15.38,0 - 2,0.0,5 - 10,50.0,0 - 0,0.0,18,45,黃瀞萱,20,高雄台電,例行賽,16,28,0,1,2,13,0,2,5,10,0,0
企20,2024-11-24 15:00:00,高雄台電女排,新北中纖,11 - 25,44.0,1 - 7,14.29,0 - 13,0.0,2 - 3,66.67,11 - 19,57.89,0 - 0,0.0,12,45,黃瀞萱,20,高雄台電,例行賽,11,25,1,7,0,13,2,3,11,19,0,0
企20,2024-11-30 16:00:00,高雄台電女排,義力營造,0 - 1,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,45,黃瀞萱,20,高雄台電,例行賽,0,1,0,1,0,0,0,0,0,0,0,0
企20,2024-12-01 15:00:00,高雄台電女排,義力營造,12 - 29,41.38,1 - 6,16.67,1 - 15,6.67,2 - 2,100.0,8 - 15,53.33,0 - 0,0.0,14,45,黃瀞萱,20,高雄台電,例行賽,12,29,1,6,1,15,2,2,8,15,0,0
企20,2024-12-07 18:00:00,臺北鯨華,新北中纖,1 - 11,9.09,0 - 1,0.0,0 - 2,0.0,2 - 6,33.33,0 - 3,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,11,0,1,0,2,2,6,0,3,0,0
企20,2024-12-08 17:00:00,臺北鯨華,新北中纖,5 - 8,62.5,0 - 0,0.0,2 - 8,25.0,0 - 2,0.0,1 - 2,50.0,0 - 0,0.0,7,109,池長璇,20,臺北鯨華,例行賽,5,8,0,0,2,8,0,2,1,2,0,0
企20,2024-12-21 12:00:00,臺北鯨華,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,1,0,0,0,0,0,0
企20,2024-12-21 18:00:00,高雄台電女排,新北中纖,9 - 26,34.62,4 - 9,44.44,1 - 12,8.33,0 - 1,0.0,6 - 22,27.27,0 - 0,0.0,14,45,黃瀞萱,20,高雄台電,例行賽,9,26,4,9,1,12,0,1,6,22,0,0
企20,2024-12-22 15:00:00,高雄台電女排,新北中纖,4 - 21,19.05,0 - 7,0.0,1 - 7,14.29,0 - 1,0.0,1 - 10,10.0,0 - 0,0.0,5,45,黃瀞萱,20,高雄台電,例行賽,4,21,0,7,1,7,0,1,1,10,0,0
企20,2024-12-28 18:00:00,臺北鯨華,新北中纖,1 - 6,16.67,1 - 2,50.0,0 - 2,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,2,109,池長璇,20,臺北鯨華,例行賽,1,6,1,2,0,2,0,0,0,1,0,0
企20,2024-12-29 17:00:00,臺北鯨華,新北中纖,3 - 6,50.0,1 - 3,33.33,0 - 4,0.0,0 - 0,0.0,1 - 3,33.33,0 - 0,0.0,4,109,池長璇,20,臺北鯨華,例行賽,3,6,1,3,0,4,0,0,1,3,0,0
企20,2025-01-04 14:00:00,高雄台電女排,義力營造,8 - 12,66.67,1 - 3,33.33,1 - 9,11.11,1 - 1,100.0,3 - 12,25.0,0 - 0,0.0,10,45,黃瀞萱,20,高雄台電,例行賽,8,12,1,3,1,9,1,1,3,12,0,0
企20,2025-01-04 16:00:00,臺北鯨華,新北中纖,1 - 6,16.67,0 - 0,0.0,0 - 2,0.0,1 - 2,50.0,1 - 1,100.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,6,0,0,0,2,1,2,1,1,0,0
企20,2025-01-05 13:00:00,臺北鯨華,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企20,2025-01-05 13:00:00,高雄台電女排,臺北鯨華,2 - 17,11.76,0 - 4,0.0,0 - 5,0.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,2,45,黃瀞萱,20,高雄台電,例行賽,2,17,0,4,0,5,0,0,0,3,0,0
企20,2025-01-11 16:00:00,高雄台電女排,新北中纖,18 - 67,26.87,4 - 16,25.0,1 - 20,5.0,1 - 2,50.0,4 - 40,10.0,0 - 0,0.0,23,45,黃瀞萱,20,高雄台電,例行賽,18,67,4,16,1,20,1,2,4,40,0,0
企20,2025-01-12 15:00:00,臺北鯨華,新北中纖,5 - 11,45.45,1 - 2,50.0,0 - 2,0.0,0 - 0,0.0,0 - 2,0.0,0 - 0,0.0,6,109,池長璇,20,臺北鯨華,例行賽,5,11,1,2,0,2,0,0,0,2,0,0
企20,2025-01-12 17:00:00,高雄台電女排,義力營造,1 - 7,14.29,1 - 1,100.0,1 - 7,14.29,0 - 1,0.0,0 - 2,0.0,0 - 0,0.0,3,45,黃瀞萱,20,高雄台電,例行賽,1,7,1,1,1,7,0,1,0,2,0,0
企20,2025-01-18 16:00:00,臺北鯨華,新北中纖,0 - 7,0.0,0 - 2,0.0,0 - 4,0.0,0 - 0,0.0,1 - 3,33.33,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,7,0,2,0,4,0,0,1,3,0,0
企20,2025-01-18 18:00:00,高雄台電女排,義力營造,9 - 23,39.13,0 - 7,0.0,1 - 11,9.09,4 - 6,66.67,6 - 12,50.0,0 - 0,0.0,10,45,黃瀞萱,20,高雄台電,例行賽,9,23,0,7,1,11,4,6,6,12,0,0
企20,2025-01-19 15:00:00,臺北鯨華,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企20,2025-01-19 17:00:00,高雄台電女排,新北中纖,11 - 27,40.74,0 - 3,0.0,1 - 11,9.09,2 - 2,100.0,14 - 24,58.33,0 - 0,0.0,12,45,黃瀞萱,20,高雄台電,例行賽,11,27,0,3,1,11,2,2,14,24,0,0
企20,2025-01-25 16:00:00,臺北鯨華,高雄台電,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,1,0,0,0,0,0,0,0,0
企20,2025-01-25 16:00:00,高雄台電女排,臺北鯨華,2 - 13,15.38,2 - 5,40.0,0 - 5,0.0,0 - 1,0.0,1 - 4,25.0,0 - 0,0.0,4,45,黃瀞萱,20,高雄台電,例行賽,2,13,2,5,0,5,0,1,1,4,0,0
企20,2025-01-26 15:00:00,臺北鯨華,義力營造,8 - 17,47.06,0 - 2,0.0,0 - 6,0.0,0 - 0,0.0,4 - 9,44.44,0 - 0,0.0,8,109,池長璇,20,臺北鯨華,例行賽,8,17,0,2,0,6,0,0,4,9,0,0
企20,2025-01-26 17:00:00,高雄台電女排,新北中纖,2 - 8,25.0,0 - 1,0.0,0 - 3,0.0,0 - 0,0.0,0 - 7,0.0,0 - 0,0.0,2,45,黃瀞萱,20,高雄台電,例行賽,2,8,0,1,0,3,0,0,0,7,0,0
企20,2025-02-15 14:00:00,臺北鯨華,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企20,2025-02-15 14:00:00,高雄台電女排,臺北鯨華,2 - 9,22.22,0 - 1,0.0,0 - 11,0.0,0 - 0,0.0,0 - 4,0.0,0 - 0,0.0,2,45,黃瀞萱,20,高雄台電,例行賽,2,9,0,1,0,11,0,0,0,4,0,0
企20,2025-02-16 13:00:00,臺北鯨華,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企20,2025-02-16 13:00:00,高雄台電女排,臺北鯨華,14 - 37,37.84,0 - 6,0.0,0 - 16,0.0,1 - 2,50.0,5 - 12,41.67,0 - 0,0.0,14,45,黃瀞萱,20,高雄台電,例行賽,14,37,0,6,0,16,1,2,5,12,0,0
企20,2025-02-22 14:00:00,高雄台電女排,義力營造,2 - 9,22.22,3 - 6,50.0,0 - 8,0.0,0 - 0,0.0,5 - 9,55.56,0 - 0,0.0,5,45,黃瀞萱,20,高雄台電,例行賽,2,9,3,6,0,8,0,0,5,9,0,0
企20,2025-02-23 17:00:00,高雄台電女排,義力營造,15 - 32,46.88,3 - 11,27.27,0 - 19,0.0,0 - 2,0.0,3 - 10,30.0,0 - 0,0.0,18,45,黃瀞萱,20,高雄台電,例行賽,15,32,3,11,0,19,0,2,3,10,0,0
企20,2025-03-08 12:00:00,臺北鯨華,新北中纖,0 - 0,0.0,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,2,0,0,0,0,0,0,0,0
企20,2025-03-08 14:00:00,高雄台電,義力營造,11 - 27,40.74,0 - 6,0.0,0 - 8,0.0,0 - 1,0.0,5 - 10,50.0,0 - 0,0.0,11,45,黃瀞萱,20,高雄台電,例行賽,11,27,0,6,0,8,0,1,5,10,0,0
企21,2025-11-01 15:00:00,臺北鯨華,高雄台電,1 - 5,20.0,0 - 0,0.0,0 - 1,0.0,0 - 1,0.0,0 - 1,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,5,0,0,0,1,0,1,0,1,0,0
企21,2025-11-02 17:00:00,臺北鯨華,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企21,2025-11-15 18:00:00,臺北鯨華,新北中纖,0 - 8,0.0,1 - 1,100.0,0 - 4,0.0,0 - 3,0.0,0 - 3,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,0,8,1,1,0,4,0,3,0,3,0,0
企21,2025-11-16 17:00:00,臺北鯨華,新北中纖,4 - 11,36.36,0 - 1,0.0,0 - 2,0.0,0 - 3,0.0,2 - 4,50.0,0 - 0,0.0,4,109,池長璇,20,臺北鯨華,例行賽,4,11,0,1,0,2,0,3,2,4,0,0
企21,2025-11-22 14:00:00,臺北鯨華,高雄台電,1 - 6,16.67,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 2,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,6,0,0,0,1,0,0,0,2,0,0
企21,2025-11-23 13:00:00,臺北鯨華,高雄台電,4 - 14,28.57,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,4,109,池長璇,20,臺北鯨華,例行賽,4,14,0,0,0,3,0,0,0,1,0,0
企21,2025-12-06 16:00:00,臺北鯨華,高雄台電,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,1,0,0,0,0,0,0,0,0,0,0
企21,2025-12-07 13:00:00,臺北鯨華,義力營造,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,2,0,0,0,0,0,0,0,0,0,0
企21,2025-12-20 16:00:00,臺北鯨華,義力營造,1 - 1,100.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,109,池長璇,20,臺北鯨華,例行賽,1,1,0,0,0,1,0,0,0,1,0,0
企21,2025-12-21 15:00:00,臺北鯨華,義力營造,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企21,2026-02-28 14:00:00,臺北鯨華,高雄台電,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,2,0,0,0,0,0,0,0,0,0,0
企21,2026-03-01 13:00:00,臺北鯨華,新北中纖,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,109,池長璇,20,臺北鯨華,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企17,2021-10-31 13:00:00,中國人纖,臺北鯨華,5 - 18,27.78,1 - 13,7.69,0 - 10,0.0,1 - 1,100.0,2 - 9,22.22,0 - 1,0.0,6,73,葉于雯,21,新北中纖,例行賽,5,18,1,13,0,10,1,1,2,9,0,1
企17,2021-11-13 16:30:00,中國人纖,極速超跑,5 - 13,38.46,0 - 3,0.0,0 - 8,0.0,0 - 1,0.0,0 - 4,0.0,0 - 0,0.0,5,73,葉于雯,21,新北中纖,例行賽,5,13,0,3,0,8,0,1,0,4,0,0
企17,2021-11-20 12:00:00,中國人纖,極速超跑,3 - 10,30.0,1 - 8,12.5,1 - 12,8.33,0 - 1,0.0,0 - 6,0.0,0 - 0,0.0,5,73,葉于雯,21,新北中纖,例行賽,3,10,1,8,1,12,0,1,0,6,0,0
企17,2021-11-21 13:00:00,中國人纖,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企17,2021-11-27 18:00:00,中國人纖,高雄台電,12 - 25,48.0,0 - 21,0.0,0 - 21,0.0,0 - 0,0.0,2 - 10,20.0,0 - 0,0.0,12,73,葉于雯,21,新北中纖,例行賽,12,25,0,21,0,21,0,0,2,10,0,0
企17,2021-11-28 17:00:00,中國人纖,高雄台電,2 - 10,20.0,3 - 11,27.27,0 - 8,0.0,0 - 0,0.0,1 - 8,12.5,0 - 0,0.0,5,73,葉于雯,21,新北中纖,例行賽,2,10,3,11,0,8,0,0,1,8,0,0
企17,2021-12-11 16:00:00,中國人纖,臺北鯨華,0 - 1,0.0,1 - 3,33.33,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,0,1,1,3,0,1,0,0,0,0,0,0
企17,2021-12-12 17:00:00,中國人纖,義力營造,3 - 3,100.0,0 - 2,0.0,1 - 3,33.33,0 - 2,0.0,0 - 2,0.0,0 - 0,0.0,4,73,葉于雯,21,新北中纖,例行賽,3,3,0,2,1,3,0,2,0,2,0,0
企17,2022-01-08 18:00:00,中國人纖,臺北鯨華,1 - 2,50.0,0 - 2,0.0,0 - 2,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,1,2,0,2,0,2,0,0,0,1,0,0
企17,2022-01-09 15:00:00,中國人纖,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,0,0,3,0,0,0,0,0,0
企17,2022-01-15 12:00:00,中國人纖,義力營造,1 - 8,12.5,0 - 2,0.0,0 - 4,0.0,0 - 0,0.0,0 - 4,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,1,8,0,2,0,4,0,0,0,4,0,0
企17,2022-01-16 11:00:00,中國人纖,極速超跑,0 - 0,0.0,0 - 1,0.0,0 - 5,0.0,0 - 1,0.0,0 - 3,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,1,0,5,0,1,0,3,0,0
企17,2022-01-22 16:00:00,中國人纖,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企17,2022-01-23 17:00:00,中國人纖,極速超跑,0 - 0,0.0,0 - 0,0.0,2 - 8,25.0,0 - 0,0.0,0 - 3,0.0,0 - 0,0.0,2,73,葉于雯,21,新北中纖,例行賽,0,0,0,0,2,8,0,0,0,3,0,0
企17,2022-02-12 18:00:00,中國人纖,義力營造,9 - 17,52.94,1 - 19,5.26,1 - 12,8.33,0 - 1,0.0,0 - 12,0.0,0 - 0,0.0,11,73,葉于雯,21,新北中纖,例行賽,9,17,1,19,1,12,0,1,0,12,0,0
企17,2022-02-13 17:00:00,中國人纖,義力營造,3 - 14,21.43,0 - 7,0.0,1 - 7,14.29,0 - 0,0.0,1 - 7,14.29,0 - 0,0.0,4,73,葉于雯,21,新北中纖,例行賽,3,14,0,7,1,7,0,0,1,7,0,0
企17,2022-02-19 16:00:00,中國人纖,極速超跑,1 - 2,50.0,0 - 2,0.0,0 - 8,0.0,0 - 2,0.0,0 - 4,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,1,2,0,2,0,8,0,2,0,4,0,0
企17,2022-02-20 15:00:00,中國人纖,義力營造,0 - 1,0.0,1 - 3,33.33,0 - 1,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,0,1,1,3,0,1,0,0,0,1,0,0
企17,2022-02-26 14:00:00,中國人纖,高雄台電,0 - 1,0.0,1 - 3,33.33,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,0,1,1,3,0,2,0,0,0,0,0,0
企17,2022-02-27 13:00:00,中國人纖,高雄台電,1 - 3,33.33,0 - 6,0.0,0 - 5,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,1,3,0,6,0,5,0,0,0,1,0,0
企17,2022-03-12 16:00:00,中國人纖,臺北鯨華,1 - 3,33.33,0 - 1,0.0,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,1,3,0,1,0,2,0,0,0,0,0,0
企18,2022-10-22 18:00:00,新北中纖,義力營造,5 - 10,50.0,4 - 7,57.14,0 - 8,0.0,1 - 1,100.0,0 - 3,0.0,0 - 0,0.0,9,73,葉于雯,21,新北中纖,例行賽,5,10,4,7,0,8,1,1,0,3,0,0
企18,2022-10-23 17:00:00,新北中纖,義力營造,9 - 27,33.33,0 - 27,0.0,0 - 15,0.0,0 - 0,0.0,2 - 8,25.0,0 - 0,0.0,9,73,葉于雯,21,新北中纖,例行賽,9,27,0,27,0,15,0,0,2,8,0,0
企18,2022-10-29 18:00:00,新北中纖,臺北鯨華,3 - 12,25.0,0 - 13,0.0,0 - 19,0.0,8 - 11,72.73,4 - 11,36.36,0 - 0,0.0,3,73,葉于雯,21,新北中纖,例行賽,3,12,0,13,0,19,8,11,4,11,0,0
企18,2022-10-30 15:00:00,新北中纖,極速超跑,0 - 1,0.0,0 - 5,0.0,0 - 2,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,1,0,5,0,2,0,0,0,0,0,0
企18,2022-11-05 18:00:00,新北中纖,義力營造,2 - 10,20.0,1 - 16,6.25,0 - 13,0.0,1 - 1,100.0,2 - 14,14.29,0 - 0,0.0,3,73,葉于雯,21,新北中纖,例行賽,2,10,1,16,0,13,1,1,2,14,0,0
企18,2022-11-06 15:00:00,新北中纖,臺北鯨華,0 - 4,0.0,2 - 12,16.67,0 - 8,0.0,0 - 0,0.0,1 - 4,25.0,0 - 0,0.0,2,73,葉于雯,21,新北中纖,例行賽,0,4,2,12,0,8,0,0,1,4,0,0
企18,2022-11-12 14:00:00,新北中纖,極速超跑,5 - 11,45.45,1 - 6,16.67,0 - 11,0.0,0 - 1,0.0,2 - 8,25.0,0 - 0,0.0,6,73,葉于雯,21,新北中纖,例行賽,5,11,1,6,0,11,0,1,2,8,0,0
企18,2022-12-03 15:00:00,新北中纖,高雄台電,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,0,0,0,0,0,0,0,0,0
企18,2022-12-04 13:00:00,新北中纖,高雄台電,0 - 2,0.0,0 - 2,0.0,0 - 2,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,2,0,2,0,2,0,0,0,1,0,0
企18,2022-12-17 16:00:00,新北中纖,高雄台電,4 - 8,50.0,0 - 7,0.0,0 - 6,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,4,73,葉于雯,21,新北中纖,例行賽,4,8,0,7,0,6,0,0,0,0,0,0
企18,2022-12-18 13:00:00,新北中纖,臺北鯨華,4 - 7,57.14,0 - 5,0.0,0 - 7,0.0,1 - 1,100.0,0 - 2,0.0,0 - 0,0.0,4,73,葉于雯,21,新北中纖,例行賽,4,7,0,5,0,7,1,1,0,2,0,0
企18,2022-12-31 18:00:00,新北中纖,臺北鯨華,0 - 0,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0 - 0,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,0,0,1,0,0,0,0,0,0
企18,2023-01-01 17:00:00,新北中纖,高雄台電,2 - 11,18.18,0 - 16,0.0,0 - 8,0.0,0 - 0,0.0,1 - 6,16.67,0 - 0,0.0,2,73,葉于雯,21,新北中纖,例行賽,2,11,0,16,0,8,0,0,1,6,0,0
企18,2023-01-07 16:00:00,新北中纖,極速超跑,3 - 9,33.33,0 - 7,0.0,0 - 8,0.0,0 - 1,0.0,0 - 6,0.0,0 - 0,0.0,3,73,葉于雯,21,新北中纖,例行賽,3,9,0,7,0,8,0,1,0,6,0,0
企18,2023-01-08 15:00:00,新北中纖,義力營造,5 - 13,38.46,6 - 13,46.15,1 - 7,14.29,0 - 0,0.0,0 - 4,0.0,0 - 0,0.0,12,73,葉于雯,21,新北中纖,例行賽,5,13,6,13,1,7,0,0,0,4,0,0
企18,2023-01-14 16:00:00,新北中纖,義力營造,8 - 13,61.54,0 - 8,0.0,0 - 12,0.0,0 - 0,0.0,1 - 4,25.0,0 - 0,0.0,8,73,葉于雯,21,新北中纖,例行賽,8,13,0,8,0,12,0,0,1,4,0,0
企18,2023-01-15 15:00:00,新北中纖,臺北鯨華,1 - 6,16.67,0 - 5,0.0,1 - 5,20.0,0 - 0,0.0,1 - 4,25.0,0 - 0,0.0,2,73,葉于雯,21,新北中纖,例行賽,1,6,0,5,1,5,0,0,1,4,0,0
企18,2023-02-11 15:00:00,新北中纖,高雄台電,0 - 0,0.0,0 - 1,0.0,0 - 1,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,0,73,葉于雯,21,新北中纖,例行賽,0,0,0,1,0,1,0,0,0,1,0,0
企18,2023-02-12 13:00:00,新北中纖,極速超跑,1 - 5,20.0,0 - 1,0.0,1 - 7,14.29,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,2,73,葉于雯,21,新北中纖,例行賽,1,5,0,1,1,7,0,0,0,1,0,0
企18,2023-02-26 18:00:00,新北中纖,極速超跑,0 - 0,0.0,1 - 2,50.0,0 - 2,0.0,0 - 0,0.0,0 - 1,0.0,0 - 0,0.0,1,73,葉于雯,21,新北中纖,例行賽,0,0,1,2,0,2,0,0,0,1,0,0
企18,2023-03-11 16:00:00,新北中纖,高雄台電,7 - 17,41.18,0 - 15,0.0,0 - 13,0.0,0 - 0,0.0,0 - 5,0.0,0 - 1,0.0,7,73,葉于雯,21,新北中纖,例行賽,7,17,0,15,0,13,0,0,0,5,0,1
企19,2023-10-15 13:00:00,新北中纖,極速超跑,4 - 11,36.36,1 - 13,7.69,2 - 11,18.18,0 - 0,0.0,2 - 6,33.33,0 - 0,0.0,7,73,葉于雯,21,新北中纖,例行賽,4,11,1,13,2,11,0,0,2,6,0,0
企19,2023-11-04 16:00:00,新北中纖,臺北鯨華,5 - 13,38.46,0 - 10,0.0,0 - 9,0.0,0 - 2,0.0,3 - 5,60.0,0 - 0,0.0,5,73,葉于雯,21,新北中纖,例行賽,5,13,0,10,0,9,0,2,3,5,0,0
